Number,Gender,GivenName,MiddleInitial,Surname,StreetAddress,City,State,ZipCode,Country,EmailAddress,TelephoneNumber,Birthday,CCType,DollarsSpent,WebVisits
23333,female,Rebecca,A,Mcnaughton,3496 Patterson Street,Houston,TX,77002,US,Rebecca.A.Mcnaughton@gmail.com,713-289-5333,5/3/1966,Visa,382.44,19
23334,female,Crystal,A,Malbon,816 Washburn Street,Baton Rouge,LA,70816,US,Crystal.A.Malbon@gmail.com,225-291-8281,4/9/1961,Visa,60.76,5
23335,male,Jeremy,N,Gray,1599 Kidd Avenue,FORT GREELY,AK,99733,US,Jeremy.N.Gray@gmail.com,907-869-8455,9/10/1947,Visa,675.49,7
23336,male,John,J,Douthitt,3594 Heavner Court,DES MOINES,IA,50313,US,John.J.Douthitt@gmail.com,515-979-8821,4/21/1941,Visa,84.18,21
23337,female,Lynn,L,Risch,1542 Glory Road,WINCHESTER,TN,37398,US,Lynn.L.Risch@yahoo.com,931-962-5797,6/3/1955,Visa,607.4,25
23338,female,Michelle,C,Rogers,4764 Glen Falls Road,Bensalem,PA,19020,US,Michelle.C.Rogers@outlook.com,215-916-6890,4/11/1982,MasterCard,277.14,5
23339,male,Rodney,S,Tracey,683 Doctors Drive,Santa Monica,CA,90404,US,Rodney.S.Tracey@gmail.com,310-401-4624,3/20/1974,MasterCard,147.79,21
23340,male,Philip,J,Gauthier,3412 Clay Lick Road,Denver,CO,80239,US,Philip.J.Gauthier@gmail.com,720-436-5458,8/30/1980,MasterCard,762.94,29
23341,female,Glenda,L,Knight,2206 Center Avenue,Fresno,CA,93711,US,Glenda.L.Knight@gmail.com,559-484-7539,5/6/1976,Visa,956.4,23
23342,male,Jason,H,Johnson,1711 Koontz Lane,Burbank,CA,91502,US,Jason.H.Johnson@yahoo.com,818-843-3642,10/30/1982,MasterCard,666.58,20
23343,female,Susie,P,Mccarthy,2255 Saint Clair Street,SUNFLOWER,MS,38778,US,Susie.P.Mccarthy@outlook.com,662-569-1816,9/21/1953,MasterCard,963.85,6
23344,male,Jerome,W,Simonson,1534 Raintree Boulevard,Coon Rapids,MN,55448,US,Jerome.W.Simonson@outlook.com,763-754-5105,2/25/1941,MasterCard,975.4,30
23345,male,Johnny,N,Cueto,841 Mount Olive Road,Atlanta,GA,30303,US,Johnny.N.Cueto@outlook.com,678-875-8156,9/9/1969,Visa,685.43,23
23346,male,James,A,Fennell,2241 McDowell Street,Lewisburg,TN,37091,US,James.A.Fennell@outlook.com,931-359-6437,5/21/1942,Visa,337.34,2
23347,male,William,A,Roberts,123 Flynn Street,Parma,OH,44129,US,William.A.Roberts@yahoo.com,440-842-1711,7/12/1969,MasterCard,588.3,18
23348,female,Jolynn,J,Pauley,64 Westfall Avenue,TRUTH OR CONSEQUENCES,NM,87901,US,Jolynn.J.Pauley@gmail.com,505-894-5665,5/17/1964,Visa,889.13,4
23349,male,Larry,L,Newman,326 Mesa Drive,Las Vegas,NV,89101,US,Larry.L.Newman@outlook.com,702-377-9295,2/20/1968,Visa,500.74,11
23350,female,Andrea,R,Chapa,4589 Stanley Avenue,Huntington,NY,11743,US,Andrea.R.Chapa@gmail.com,516-526-0168,8/21/1945,Visa,130.67,24
23351,male,Norman,L,Ruiz,1312 Center Street,Jersey City,NJ,7304,US,Norman.L.Ruiz@yahoo.com,551-655-4335,2/6/1969,MasterCard,231.88,28
23352,male,David,L,Sims,181 Mcwhorter Road,IUKA,MS,38852,US,David.L.Sims@outlook.com,662-424-4639,5/29/1980,Visa,899.34,6
23353,male,Richard,L,Monaco,4378 Andy Street,SIOUX FALLS,SD,57102,US,Richard.L.Monaco@yahoo.com,605-338-4553,10/12/1960,MasterCard,829.48,12
23354,male,Brian,D,Riddle,2229 Crummit Lane,MURRAY,NE,68409,US,Brian.D.Riddle@gmail.com,402-235-9878,11/15/1985,MasterCard,753.55,15
23355,male,Benito,J,Westervelt,3346 James Martin Circle,Columbus,OH,43085,US,Benito.J.Westervelt@gmail.com,614-432-1445,3/16/1946,MasterCard,669.8,29
23356,male,Samuel,C,Simpson,57 Bell Street,New York,NY,10003,US,Samuel.C.Simpson@gmail.com,212-228-9219,12/20/1982,Visa,559.37,13
23357,male,Bradley,L,Diaz,2576 Cedarstone Drive,RISINGSUN,OH,43457,US,Bradley.L.Diaz@gmail.com,419-457-8261,6/2/1963,MasterCard,943.7,6
23358,male,Robert,D,Pando,1858 Gregory Lane,LOUISVILLE,KY,40244,US,Robert.D.Pando@gmail.com,502-482-8884,10/29/1951,MasterCard,805.75,27
23359,female,Dorothy,L,Miller,1661 Marion Street,LANCASTER,SC,29720,US,Dorothy.L.Miller@gmail.com,803-230-8130,4/8/1973,Visa,460.41,19
23360,male,Jonathan,L,Clarke,1143 Bridge Street,Pryor,OK,74361,US,Jonathan.L.Clarke@yahoo.com,918-824-8756,1/1/1946,Visa,647.27,23
23361,male,Kenneth,J,Robertson,1092 Powder House Road,Miramar,FL,33025,US,Kenneth.J.Robertson@gmail.com,561-713-5034,9/15/1978,Visa,673.52,4
23362,female,Ivelisse,O,Nissen,1952 Traders Alley,Belton,MO,64012,US,Ivelisse.O.Nissen@outlook.com,816-348-3737,9/12/1959,Visa,339.99,21
23363,female,Donna,D,Wolf,1018 Gerald L. Bates Drive,Cambridge,MA,2141,US,Donna.D.Wolf@gmail.com,617-858-0692,9/27/1984,Visa,173.73,10
23364,male,Juan,P,Sadler,3362 Langtown Road,Wapakoneta,OH,45895,US,Juan.P.Sadler@gmail.com,567-264-8506,3/15/1964,MasterCard,55.14,30
23365,male,Trevor,D,Creech,3560 Rivendell Drive,Akron,OH,44312,US,Trevor.D.Creech@outlook.com,330-794-6653,7/24/1963,Visa,575.27,5
23366,male,Richard,C,Llanos,1888 Gambler Lane,Houston,TX,77006,US,Richard.C.Llanos@gmail.com,281-938-7947,5/22/1945,MasterCard,857.6,19
23367,female,Olga,F,Kidd,821 Duncan Avenue,New York,NY,10011,US,Olga.F.Kidd@gmail.com,917-558-9727,12/13/1954,MasterCard,662.69,18
23368,female,Cynthia,P,Fernandez,1691 Mercer Street,Wausau,WI,54403,US,Cynthia.P.Fernandez@gmail.com,715-680-2845,3/6/1941,Visa,11.94,6
23369,male,David,K,Dickinson,1383 Ottis Street,Oklahoma City,OK,73102,US,David.K.Dickinson@gmail.com,405-309-6146,3/6/1975,Visa,839.99,13
23370,female,Donna,R,Campbell,1089 Victoria Street,ALBANY,LA,70711,US,Donna.R.Campbell@gmail.com,225-209-6623,1/11/1941,MasterCard,527.59,19
23371,female,Wendy,J,Nash,4962 Norma Avenue,DAYTON,OH,45407,US,Wendy.J.Nash@gmail.com,937-202-6933,12/2/1959,Visa,594.51,28
23372,female,Geraldine,C,Rivera,2976 Clarence Court,Upland,CA,91786,US,Geraldine.C.Rivera@gmail.com,909-949-2210,5/28/1979,MasterCard,588.74,3
23373,male,Michael,P,Danner,4424 Summit Park Avenue,Westland,MI,48185,US,Michael.P.Danner@gmail.com,248-924-5367,5/27/1942,Visa,648.5,3
23374,female,Jestine,S,Cayton,3756 Patton Lane,Raleigh,NC,27607,US,Jestine.S.Cayton@gmail.com,919-246-9383,7/22/1940,MasterCard,149.39,17
23375,female,Nell,P,Clark,2793 John Avenue,Okemos,MI,48864,US,Nell.P.Clark@gmail.com,517-877-4539,4/22/1983,MasterCard,588.74,9
23376,male,Jaime,I,Heimbach,3364 Poplar Lane,Miami,FL,33132,US,Jaime.I.Heimbach@yahoo.com,305-503-6761,6/29/1982,Visa,252.5,12
23377,female,Connie,J,Carpenter,3049 Ash Street,Plano,TX,75024,US,Connie.J.Carpenter@gmail.com,972-796-4104,1/8/1951,MasterCard,12.87,26
23378,male,Steve,A,Erickson,3865 Byrd Lane,NEW ORLEANS,LA,70171,US,Steve.A.Erickson@outlook.com,504-962-1870,9/20/1978,MasterCard,103.41,25
23379,female,Vera,J,Miranda,3503 Kelly Street,Charlotte,NC,28204,US,Vera.J.Miranda@gmail.com,704-926-1693,8/5/1950,Visa,235.99,19
23380,female,Amy,T,Leger,1771 Copperhead Road,AVON,CT,6085,US,Amy.T.Leger@gmail.com,860-673-5732,6/14/1962,Visa,514.31,27
23381,male,Bradley,H,Johns,4587 Raver Croft Drive,HAMPTON,TN,37658,US,Bradley.H.Johns@yahoo.com,423-725-5051,1/29/1953,MasterCard,646.44,14
23382,male,Fabian,G,Morris,634 Washington Avenue,Jackson,MS,39206,US,Fabian.G.Morris@gmail.com,601-981-5007,3/13/1941,Visa,399.77,9
23383,male,Norman,K,Eller,875 Patton Lane,Tulsa,OK,74116,US,Norman.K.Eller@gmail.com,918-984-8705,8/20/1971,Visa,762.2,26
23384,female,Bonnie,L,Wilson,4064 Baker Avenue,DALLAS,TX,75244,US,Bonnie.L.Wilson@gmail.com,817-893-3280,9/16/1945,Visa,474.74,18
23385,male,James,N,Fields,4228 Scott Street,Poughkeepsie,NY,12601,US,James.N.Fields@gmail.com,845-486-9851,11/12/1964,MasterCard,875.92,3
23386,male,Roy,H,Martinez,213 Hart Street,WETHERSFIELD,CT,6109,US,Roy.H.Martinez@gmail.com,860-258-5979,7/23/1984,MasterCard,416.45,8
23387,male,Robert,T,Thomas,756 Hayhurst Lane,Troy,MI,48098,US,Robert.T.Thomas@gmail.com,248-853-0813,4/18/1966,MasterCard,379.71,30
23388,male,Elvin,T,Bowen,3671 Villa Drive,CLAYPOOL,IN,46510,US,Elvin.T.Bowen@yahoo.com,574-566-9683,10/7/1982,MasterCard,451.28,27
23389,male,Earl,H,Snyder,4760 Round Table Drive,Milford,OH,45150,US,Earl.H.Snyder@gmail.com,513-831-0351,1/19/1982,Visa,618.52,22
23390,male,Jose,M,Gunn,1245 Driftwood Road,Santa Clara,CA,95054,US,Jose.M.Gunn@yahoo.com,408-390-8147,1/13/1976,MasterCard,564.48,15
23391,male,Alan,I,Scales,2085 Canis Heights Drive,Los Angeles,CA,90057,US,Alan.I.Scales@gmail.com,213-639-5407,10/18/1955,MasterCard,411.83,24
23392,male,Justin,M,Arner,590 Rhode Island Avenue,Washington,DC,20016,US,Justin.M.Arner@gmail.com,202-363-1301,10/7/1952,MasterCard,115.99,18
23393,male,Michael,M,Sparks,785 Andy Street,HURON,SD,57350,US,Michael.M.Sparks@gmail.com,605-353-4980,3/26/1969,Visa,283.35,9
23394,female,Patricia,K,Severns,4667 Woodhill Avenue,WOODLAWN,MD,21207,US,Patricia.K.Severns@gmail.com,410-786-3915,2/9/1970,MasterCard,681.3,20
23395,male,Jerry,S,Randall,1538 Francis Mine,Placerville,CA,95667,US,Jerry.S.Randall@outlook.com,530-295-1424,5/15/1963,MasterCard,539.26,7
23396,male,Dale,E,Payne,1322 George Avenue,Mobile,AL,36602,US,Dale.E.Payne@gmail.com,251-322-2504,3/21/1973,MasterCard,373.84,6
23397,female,Gayle,G,Peterson,4389 Simons Hollow Road,Selinsgrove,PA,17870,US,Gayle.G.Peterson@gmail.com,570-743-7903,6/2/1944,Visa,324.5,4
23398,male,Jimmy,L,Paxson,1010 Taylor Street,Mount Vernon,NY,10550,US,Jimmy.L.Paxson@gmail.com,914-665-2582,8/20/1971,MasterCard,543.1,21
23399,male,Ronald,L,Kushner,134 Wilkinson Street,Nashville,TN,37207,US,Ronald.L.Kushner@gmail.com,615-430-6920,9/13/1985,Visa,115.8,12
23400,female,Jean,D,Howard,997 Larry Street,New Berlin,WI,53151,US,Jean.D.Howard@gmail.com,414-791-7629,11/16/1970,MasterCard,578.89,21
23401,female,Ashley,T,Carey,3740 Roosevelt Wilson Lane,Walnut,CA,91789,US,Ashley.T.Carey@gmail.com,909-839-8567,2/4/1984,Visa,359.87,13
23402,male,Jack,H,Sellers,3848 Travis Street,Tamarac,FL,33309,US,Jack.H.Sellers@gmail.com,772-872-5775,12/14/1972,Visa,243.21,5
23403,female,Karen,P,Jensen,158 Mandan Road,Columbia,MO,65201,US,Karen.P.Jensen@gmail.com,573-874-6381,9/11/1948,Visa,462.15,27
23404,female,Edna,G,Walters,4611 Cherry Tree Drive,Jacksonville,FL,32202,US,Edna.G.Walters@yahoo.com,904-355-1343,9/11/1950,Visa,36.87,20
23405,male,Roger,A,Wagner,538 Stewart Street,Indianapolis,IN,46204,US,Roger.A.Wagner@gmail.com,317-631-7636,8/25/1978,MasterCard,651.95,19
23406,male,George,D,Young,4599 Sand Fork Road,Osceola,IN,46561,US,George.D.Young@yahoo.com,574-679-3533,6/21/1940,MasterCard,901.15,30
23407,male,Joshua,P,Shook,2244 Rosemont Avenue,Orlando,FL,32810,US,Joshua.P.Shook@gmail.com,321-947-2972,7/29/1980,MasterCard,369.22,24
23408,female,Robin,F,Mulcahy,1939 Chatham Way,Washington,MD,20005,US,Robin.F.Mulcahy@yahoo.com,240-667-5874,1/23/1940,MasterCard,280.2,13
23409,female,Patricia,A,Fraise,3160 Hampton Meadows,FITCHBURG,MA,1420,US,Patricia.A.Fraise@gmail.com,978-340-5854,3/30/1978,Visa,585.59,21
23410,male,Timothy,S,Byrd,1268 Oakdale Avenue,AVON PARK,FL,33825,US,Timothy.S.Byrd@gmail.com,863-446-5926,3/8/1984,Visa,472.28,1
23411,male,Steven,S,Vaughn,4717 Moore Avenue,Dallas,TX,75234,US,Steven.S.Vaughn@gmail.com,817-715-1895,8/10/1941,MasterCard,587.29,26
23412,female,Betty,R,Perrin,1818 Olive Street,Toledo,OH,43602,US,Betty.R.Perrin@outlook.com,419-349-0847,5/27/1945,Visa,702.12,17
23413,male,Edwin,C,Myers,4536 Franklin Street,Montgomery,AL,36104,US,Edwin.C.Myers@gmail.com,334-697-1016,12/10/1970,MasterCard,473.95,29
23414,male,Stacy,S,Anderson,3547 Oral Lake Road,Minneapolis,MN,55415,US,Stacy.S.Anderson@gmail.com,952-486-0996,9/9/1966,Visa,443.92,6
23415,female,Darlene,K,Daulton,4661 Public Works Drive,Knoxville,TN,37917,US,Darlene.K.Daulton@gmail.com,423-289-4517,3/26/1943,Visa,839.4,1
23416,female,Jaye,D,Branch,482 Fraggle Drive,Bensenville,IL,60106,US,Jaye.D.Branch@gmail.com,630-324-1464,2/10/1976,Visa,712.58,12
23417,female,Elinor,D,Dowd,281 Saint Clair Street,Greenwood,MS,38930,US,Elinor.D.Dowd@gmail.com,662-606-0145,10/19/1980,Visa,306.52,9
23418,female,Sharon,R,Lindner,3450 Warner Street,Miami,FL,33169,US,Sharon.R.Lindner@gmail.com,305-992-7464,7/30/1978,Visa,401.5,30
23419,female,Susan,R,Won,974 Lewis Street,Elmhurst,IL,60126,US,Susan.R.Won@gmail.com,630-918-2371,10/5/1962,Visa,507.41,24
23420,female,Marcella,R,Huggins,2413 Pickens Way,LEONA,TX,75850,US,Marcella.R.Huggins@gmail.com,903-344-8011,5/25/1983,Visa,742.96,3
23421,male,Fred,K,Wray,4002 Hillview Drive,Concord,CA,94520,US,Fred.K.Wray@outlook.com,707-246-5623,8/3/1983,MasterCard,653.2,5
23422,female,Mary,S,Roberts,1174 Bates Brothers Road,Columbus,OH,43215,US,Mary.S.Roberts@outlook.com,614-317-3876,11/6/1945,MasterCard,559.68,8
23423,male,Walter,D,Doolittle,2091 Frederick Street,West Sacramento,CA,95605,US,Walter.D.Doolittle@gmail.com,916-256-4737,7/23/1973,Visa,588.34,7
23424,female,Martha,D,Hairston,3821 George Avenue,MOBILE,AL,36638,US,Martha.D.Hairston@gmail.com,251-401-8325,1/13/1954,Visa,738.67,18
23425,female,Chassidy,R,Quinn,2080 Chipmunk Lane,WINTERPORT,ME,4496,US,Chassidy.R.Quinn@outlook.com,207-223-3313,1/9/1967,MasterCard,183.6,15
23426,female,Theresa,R,Tso,3423 Hardesty Street,EAST GREENBUSH,NY,12061,US,Theresa.R.Tso@gmail.com,518-477-4924,6/30/1982,Visa,770.68,9
23427,male,Isreal,C,Blandon,2249 Fairway Drive,Fairfield,CA,94533,US,Isreal.C.Blandon@gmail.com,707-435-9143,6/25/1973,MasterCard,383.86,26
23428,male,Matthew,K,Cordell,3940 Elk Avenue,Adrian,MI,49221,US,Matthew.K.Cordell@outlook.com,517-438-1703,10/17/1950,Visa,293.94,16
23429,female,Sandra,J,Rodgers,771 Williams Lane,Wichita,KS,67226,US,Sandra.J.Rodgers@outlook.com,316-616-9577,6/25/1963,Visa,908.71,10
23430,female,Maryanne,J,Clark,3242 Losh Lane,HICKORY,PA,15340,US,Maryanne.J.Clark@gmail.com,412-706-3688,7/13/1957,Visa,212.44,4
23431,female,Audrey,A,Peterson,2847 Heliport Loop,New Albany,IN,47150,US,Audrey.A.Peterson@gmail.com,812-705-9505,2/26/1940,Visa,530.2,18
23432,male,Sean,K,Bowles,2236 Glendale Avenue,Burbank,CA,91504,US,Sean.K.Bowles@outlook.com,818-694-8297,8/17/1956,Visa,989.12,6
23433,male,John,C,Dickerson,3867 Flint Street,Atlanta,GA,30329,US,John.C.Dickerson@gmail.com,678-213-3436,5/16/1955,Visa,566.73,22
23434,female,Sandra,P,Garcia,1626 Benson Street,Eau Claire,WI,54701,US,Sandra.P.Garcia@gmail.com,715-225-2356,12/9/1979,MasterCard,125.32,11
23435,female,Carrie,D,Sanchez,4491 McKinley Avenue,Centennial,CO,80111,US,Carrie.D.Sanchez@outlook.com,303-850-7805,1/25/1971,Visa,7.71,1
23436,female,Jeannine,C,King,3565 Meadowview Drive,CULPEPER,VA,22701,US,Jeannine.C.King@gmail.com,540-825-4355,3/26/1969,MasterCard,347.54,2
23437,male,John,W,Gunderson,4893 Deans Lane,BEDFORD VILLAGE,NY,10506,US,John.W.Gunderson@gmail.com,914-764-3542,12/27/1964,Visa,20.72,17
23438,female,Charlene,C,Messick,1544 Pinnickinick Street,Olympia,WA,98501,US,Charlene.C.Messick@yahoo.com,360-725-1149,10/20/1975,MasterCard,745.87,9
23439,female,Georgia,G,Armstrong,2294 Levy Court,CAMBRIDGE,MA,2141,US,Georgia.G.Armstrong@outlook.com,978-707-5894,6/26/1984,MasterCard,490.56,14
23440,male,Javier,C,Poindexter,1726 Lowes Alley,Columbus,OH,43215,US,Javier.C.Poindexter@gmail.com,740-330-6685,8/24/1982,Visa,84.48,14
23441,female,Tiffany,C,Moro,4879 Tator Patch Road,Chicago,IL,60634,US,Tiffany.C.Moro@gmail.com,312-826-8895,1/15/1981,MasterCard,881.32,7
23442,male,Thomas,D,Wright,4304 Wildwood Street,Akron,OH,44311,US,Thomas.D.Wright@outlook.com,330-662-8864,4/18/1943,Visa,306.28,13
23443,male,Tom,C,Desalvo,1235 Hott Street,Oklahoma City,OK,73102,US,Tom.C.Desalvo@yahoo.com,405-622-4481,5/29/1983,Visa,890.78,4
23444,male,Brant,D,Owens,3735 Hillside Drive,WEST ROXBURY,MA,2132,US,Brant.D.Owens@outlook.com,339-364-7005,10/13/1971,MasterCard,779.78,20
23445,male,David,C,Mitchell,1954 Liberty Avenue,Burbank,CA,91505,US,David.C.Mitchell@gmail.com,714-423-3559,6/21/1947,MasterCard,572.78,23
23446,female,Terra,R,Mickey,318 Hiney Road,Boulder City,NV,89005,US,Terra.R.Mickey@gmail.com,702-235-0357,12/13/1956,MasterCard,635.73,2
23447,female,Michelle,B,Hicks,3099 Rowes Lane,Paducah,KY,42001,US,Michelle.B.Hicks@gmail.com,270-654-5792,2/7/1964,MasterCard,73.37,8
23448,male,Todd,N,Gonzales,2997 Tenmile Road,BOSTON,MA,2210,US,Todd.N.Gonzales@outlook.com,781-763-6972,2/16/1980,Visa,822.35,12
23449,male,David,B,Thompson,2113 Round Table Drive,Hamilton,OH,45011,US,David.B.Thompson@gmail.com,513-860-2970,4/11/1980,MasterCard,397.13,18
23450,female,Grace,J,Wyllie,205 Cheshire Road,NEW HAVEN,CT,6511,US,Grace.J.Wyllie@gmail.com,203-415-4265,12/5/1960,MasterCard,952.85,2
23451,female,Cheryl,M,Brown,1998 Coleman Avenue,Ramona,CA,92065,US,Cheryl.M.Brown@gmail.com,760-788-8510,7/30/1983,MasterCard,3.14,8
23452,female,Verna,G,Waters,236 Keyser Ridge Road,Burlington,NC,27215,US,Verna.G.Waters@gmail.com,336-436-4816,2/5/1944,MasterCard,238.27,21
23453,female,Kathleen,K,Vines,791 Powder House Road,WEST PALM BEACH,FL,33409,US,Kathleen.K.Vines@gmail.com,561-642-7948,7/4/1957,MasterCard,316.32,7
23454,female,Jill,A,Tibbs,1100 Kemper Lane,Salt Lake City,UT,84104,US,Jill.A.Tibbs@outlook.com,801-804-2370,5/17/1959,MasterCard,794.19,3
23455,female,Carla,A,Johnson,1940 Doctors Drive,Los Angeles,CA,90045,US,Carla.A.Johnson@gmail.com,310-348-6999,4/9/1975,MasterCard,363.42,16
23456,male,Cory,I,Dube,2688 Cook Hill Road,STAMFORD,CT,6995,US,Cory.I.Dube@yahoo.com,203-515-1590,4/24/1976,MasterCard,556.92,5
23457,female,Laura,F,Johnson,2103 Mcwhorter Road,Greenville,MS,38701,US,Laura.F.Johnson@gmail.com,662-496-1512,11/29/1953,MasterCard,383.28,14
23458,male,William,H,Ramirez,3324 Willis Avenue,NEW SMYRNA BEACH,FL,32069,US,William.H.Ramirez@gmail.com,386-428-4364,6/9/1947,MasterCard,467.79,9
23459,male,Ryan,C,Bray,1631 Pointe Lane,Hialeah,FL,33012,US,Ryan.C.Bray@gmail.com,954-872-0215,9/21/1940,MasterCard,262.75,9
23460,female,Karen,T,Cahoon,4099 Heron Way,Sheridan,OR,97378,US,Karen.T.Cahoon@gmail.com,503-812-2204,6/4/1980,MasterCard,738.31,15
23461,male,Walter,L,Steinberg,1555 Derek Drive,Akron,OH,44308,US,Walter.L.Steinberg@gmail.com,330-331-9351,7/29/1945,Visa,423.73,30
23462,male,Mack,S,Cantu,2817 West Fork Street,Helena,MT,59601,US,Mack.S.Cantu@gmail.com,406-396-8707,9/14/1940,MasterCard,21.78,11
23463,female,Linda,G,Baumgardner,522 Lady Bug Drive,New York,NY,10001,US,Linda.G.Baumgardner@gmail.com,718-988-1322,5/19/1959,MasterCard,984.8,9
23464,female,Jody,J,Hansen,2022 James Martin Circle,Columbus,OH,43219,US,Jody.J.Hansen@gmail.com,614-342-5866,11/14/1948,MasterCard,166.72,16
23465,male,Ryan,N,Roney,3819 Johnstown Road,Wheeling,IL,60090,US,Ryan.N.Roney@gmail.com,847-459-1366,9/14/1982,MasterCard,36.23,22
23466,male,Alfred,H,Bremer,851 Franklin Street,Montgomery,AL,36107,US,Alfred.H.Bremer@gmail.com,334-750-5350,3/4/1974,Visa,435.57,9
23467,male,Israel,J,Akins,3917 Davis Lane,Denver,CO,80203,US,Israel.J.Akins@gmail.com,720-266-7994,8/29/1975,Visa,290.1,22
23468,male,Jerome,J,Hunter,3719 Cessna Drive,Fort Wayne,IN,46802,US,Jerome.J.Hunter@outlook.com,260-431-3934,1/13/1955,Visa,843.2,6
23469,female,Donna,R,Spinks,3475 Rockford Mountain Lane,Raleigh,NC,27603,US,Donna.R.Spinks@gmail.com,919-951-8009,10/20/1980,MasterCard,262.82,6
23470,female,Carolyn,R,Mcneil,1391 Snowbird Lane,BENEDICT,NE,68316,US,Carolyn.R.Mcneil@gmail.com,402-732-5896,4/24/1973,MasterCard,664.55,10
23471,female,Janeen,C,Martin,4085 Graystone Lakes,EASTMAN,GA,31021,US,Janeen.C.Martin@yahoo.com,478-448-3656,9/28/1950,MasterCard,865.5,25
23472,male,Alfred,M,Wyant,4378 Midway Road,OLA,AR,72853,US,Alfred.M.Wyant@gmail.com,479-489-2865,4/8/1949,MasterCard,174.85,2
23473,male,Robert,D,Miller,312 Alfred Drive,Forest Hills,NY,11375,US,Robert.D.Miller@gmail.com,718-261-9322,9/5/1982,Visa,595.24,27
23474,male,Robert,B,Decker,3073 Thrash Trail,Leonard,TX,75452,US,Robert.B.Decker@gmail.com,903-587-5258,5/5/1975,MasterCard,166.7,16
23475,female,Maria,H,Walton,356 Washington Avenue,BASSFIELD,MS,39421,US,Maria.H.Walton@gmail.com,601-943-2030,7/30/1950,MasterCard,496.92,4
23476,female,Martha,G,Jeanlouis,2620 Argonne Street,Philadelphia,DE,19103,US,Martha.G.Jeanlouis@yahoo.com,302-258-3647,7/3/1964,Visa,769.35,17
23477,male,Travis,C,Odle,1178 Melville Street,Jackson,TN,38301,US,Travis.C.Odle@gmail.com,731-326-3047,3/21/1941,Visa,909.96,12
23478,male,Tracy,J,Macias,4953 Twin Oaks Drive,Grand Rapids,MI,49503,US,Tracy.J.Macias@yahoo.com,231-518-1552,1/23/1984,MasterCard,803.86,30
23479,male,Mickey,G,Maldonado,1505 Parkview Drive,Houston,TX,77002,US,Mickey.G.Maldonado@gmail.com,713-980-1363,1/25/1942,MasterCard,366.64,3
23480,female,Billie,N,Parker,1213 Morris Street,Victoria,TX,77901,US,Billie.N.Parker@outlook.com,830-280-9939,6/11/1980,MasterCard,712.77,28
23481,male,Brian,J,Ferris,2854 Golden Ridge Road,Albany,NY,12207,US,Brian.J.Ferris@gmail.com,518-288-5502,12/4/1947,MasterCard,896.22,13
23482,female,Wendy,R,Henry,2105 Kildeer Drive,Boynton Beach,FL,33436,US,Wendy.R.Henry@gmail.com,754-245-7669,6/14/1966,Visa,228.1,11
23483,female,Dorothy,H,Sale,4676 Eagle Lane,PILLAGER,MN,56473,US,Dorothy.H.Sale@gmail.com,218-746-9247,4/25/1951,Visa,930.13,13
23484,female,Dianne,C,Smith,4568 Eagles Nest Drive,WEAVERVILLE,CA,96093,US,Dianne.C.Smith@yahoo.com,530-623-7215,6/17/1950,MasterCard,603.63,21
23485,male,Charles,V,Sanchez,1725 Sherwood Circle,Lafayette,LA,70503,US,Charles.V.Sanchez@gmail.com,337-295-4615,7/9/1969,MasterCard,701,21
23486,male,Robert,J,Martin,1259 Ingram Road,GREENSBORO,NC,27409,US,Robert.J.Martin@gmail.com,336-662-7410,1/4/1953,Visa,685.25,19
23487,female,Marilyn,W,Neale,216 Wines Lane,Houston,TX,77099,US,Marilyn.W.Neale@yahoo.com,832-328-0221,1/30/1947,Visa,867.93,27
23488,female,Valentina,G,Hoose,1688 Glenview Drive,CORPUS CHRISTI,TX,78401,US,Valentina.G.Hoose@outlook.com,361-571-2750,4/30/1970,Visa,735.8,29
23489,male,Michael,J,Brooks,54 Queens Lane,Danville,VA,24541,US,Michael.J.Brooks@yahoo.com,434-799-6681,8/3/1984,MasterCard,5.83,9
23490,male,John,S,Bonilla,2187 Millbrook Road,Wheeling,IL,60090,US,John.S.Bonilla@outlook.com,630-825-1655,4/15/1950,Visa,135.21,2
23491,male,Patrick,M,Bradley,3679 Hillview Drive,San Francisco,CA,94103,US,Patrick.M.Bradley@gmail.com,707-248-7463,12/3/1976,Visa,113.66,22
23492,female,Jennifer,L,Farmer,3263 Parkway Street,VICTORVILLE,CA,92392,US,Jennifer.L.Farmer@yahoo.com,760-243-3064,2/3/1959,MasterCard,123.3,2
23493,male,Don,B,Collins,3101 Aaron Smith Drive,Harrisburg,PA,17101,US,Don.B.Collins@gmail.com,717-777-2333,5/23/1976,Visa,145.53,1
23494,female,Tonette,B,Jimenez,779 Victoria Court,Biddeford,ME,4005,US,Tonette.B.Jimenez@outlook.com,207-468-0401,10/15/1952,Visa,716.92,30
23495,female,Kathleen,P,Delaney,3485 Pine Street,Pittsburgh,PA,15212,US,Kathleen.P.Delaney@yahoo.com,724-314-4963,9/7/1947,Visa,781.44,30
23496,female,Loretta,M,Moses,3210 Lake Road,Pleasantville,NJ,8232,US,Loretta.M.Moses@gmail.com,609-408-7510,5/25/1975,Visa,325.82,22
23497,male,Clay,L,Platt,320 Bagwell Avenue,Gainesville,FL,32601,US,Clay.L.Platt@gmail.com,352-672-3553,8/14/1941,Visa,265.8,29
